country,num_people,Electricity_consumption,clean_energy,num_cars,factory_size,local_products?,buy _environmentally_companies?,HANDLE WASTE?,Heating energy,gasoline,natural gas ,water consumtion,waste quantity,Carbon_precentage
Germany,303,2418,15,4,3,Always,Sometimes,Plastic,Wood,809,3615,580,4856,93.0425200015276
United States,353,1681,67,5,2,Always,Always,Plastic,Heating oil,974,4852,1325,3762,114.980000010709
Germany,293,6970,72,10,0,Sometimes,Sometimes,Tin cans,Wood,2379,5487,2485,2293,135.707539946309
Germany,723,4432,52,7,2,Always,i`am not considering this option,Plastic,Wood,2700,4299,2753,1703,206.017932017121
Germany,535,4821,28,7,1,Always,Sometimes,Tin cans,Heating oil,1159,5097,2506,448,156.70026399644
Germany,385,3149,55,10,2,Always,Sometimes,Plastic,Heating oil,1432,2232,2077,2718,111.501687998574
United States,32,3826,98,4,1,Always,Always,Tin cans,Wood,2760,2383,1831,3657,63.0791639538378
Egypt,131,6722,54,10,0,Sometimes,Sometimes,Plastic,Peat,2915,3491,138,782,96.1774052680952
Saudi Arabia,781,4654,43,7,0,Always,Always,Tin cans,Wood,2428,1755,2430,4501,207.128420020867
United States,700,6166,49,10,1,Always,Sometimes,Tin cans,Heating oil,2976,6918,2946,1500,225.32822399604
Germany,127,6504,35,7,3,Sometimes,Sometimes,Plastic,Wood,2878,6328,2609,2483,111.254795938144
China,40,6217,96,4,2,Always,Always,Tin cans,Wood,1213,6600,1206,3957,78.282030595054
Germany,369,4657,17,7,3,Always,Sometimes,Plastic,Peat,1532,5994,2731,3308,134.351863983106
United States,329,3764,54,10,1,Always,Always,Tin cans,Wood,1175,3923,2669,2385,111.836435986447
Germany,37,3148,40,5,2,Sometimes,Sometimes,Plastic,Wood,2841,2840,459,364,61.5338959660734
United States,458,4030,7,4,3,Always,Sometimes,Plastic,Heating oil,1306,1657,2706,1013,122.060563999257
Germany,744,5105,33,10,2,Always,Sometimes,Tin cans,Wood,1360,3516,2294,960,193.063736013153
China,319,3798,14,4,3,Always,Always,Tin cans,Peat,1096,2600,2380,1494,99.7603866545706
Germany,357,3954,81,5,2,Sometimes,Sometimes,Plastic,Heating oil,837,4124,401,2565,115.508843985021
Germany,601,4808,75,7,1,Always,Sometimes,Tin cans,Wood,2219,3249,1637,3182,173.750527999528
United States,612,3847,11,7,0,Sometimes,Always,Tin cans,Wood,2672,3943,2036,3457,187.231684015841
Germany,633,1354,25,7,3,Sometimes,Sometimes,Plastic,Heating oil,1119,2382,491,302,153.439104044403
China,54,4511,92,5,1,Always,Always,Plastic,Wood,1722,5637,1620,2702,76.5321466155284
Germany,15,6385,85,7,0,Sometimes,Sometimes,Plastic,Heating oil,2487,6811,1148,4771,89.1330119249939
China,121,1222,4,5,0,Always,Sometimes,Tin cans,Wood,1469,5440,2521,1161,68.208390664618
United States,170,2920,23,7,1,Always,Always,Tin cans,Wood,2259,3201,2871,4896,85.7892239826289
Germany,421,1632,23,7,1,Always,Sometimes,Plastic,Wood,1282,3706,1377,1743,119.005788021014
Egypt,416,1905,60,5,2,Sometimes,Always,Tin cans,Heating oil,2943,4096,1365,2293,146.734993348149
Saudi Arabia,253,6234,99,7,2,Always,Sometimes,Tin cans,Wood,1854,3244,725,4188,105.169799948566
United States,500,3614,55,5,0,Always,Always,Plastic,Heating oil,2900,2717,263,4229,158.977172004379
Germany,380,2107,61,7,1,Sometimes,Sometimes,Tin cans,Wood,2600,1831,1760,2315,119.786540009078
Germany,170,5512,77,4,1,Always,Always,Plastic,Heating oil,2845,6009,2319,3515,117.474635950058
United States,102,6903,69,7,1,Sometimes,Sometimes,Tin cans,Wood,2533,4263,615,3934,92.1223599288302
Egypt,457,6295,22,7,3,Always,Sometimes,Plastic,Heating oil,1964,1348,584,2029,134.370529306481
Saudi Arabia,178,2181,24,5,3,Sometimes,Always,Tin cans,Wood,2624,5155,1033,2992,101.516351991485
United States,686,6356,88,7,2,Always,Sometimes,Plastic,Wood,2756,1055,2430,2360,190.246919989728
Germany,447,6243,37,4,2,Always,Always,Tin cans,Wood,2026,1936,2143,1495,139.949291971575
Egypt,70,4126,10,7,1,Sometimes,Always,Tin cans,Wood,1339,3092,2612,772,59.0240612939877
Saudi Arabia,709,2175,19,7,3,i`am not considering this option,Sometimes,Plastic,Heating oil,1858,1816,2250,1679,180.180100043125
United States,277,3729,89,7,0,Sometimes,i`am not considering this option,Plastic,Wood,1028,3828,1582,3651,98.4305079792376
Germany,685,3262,33,4,2,i`am not considering this option,Sometimes,Tin cans,Heating oil,2894,1040,1083,2062,184.93555202771
Germany,272,3003,100,7,2,Sometimes,Always,Tin cans,Wood,2941,5379,816,2896,129.70010398598
United States,420,5238,57,7,2,Always,Always,Plastic,Wood,2245,3719,2976,2835,146.485643978694
Germany,212,6366,42,4,1,Sometimes,i`am not considering this option,Tin cans,Wood,2893,2579,1754,1939,103.624275947233
Germany,367,1276,43,7,0,Always,Sometimes,Tin cans,Heating oil,978,3314,817,3616,102.072448018261
Germany,713,6630,45,6,1,Always,Sometimes,Tin cans,Wood,2913,4496,1805,3421,215.514019992369
Germany,203,3196,27,8,0,Always,Sometimes,Tin cans,Wood,2126,4022,1625,2031,90.6276999824727
Germany,498,5228,69,5,3,Always,Sometimes,Tin cans,Wood,2402,889,423,697,141.313411985401
Germany,473,3978,2,6,3,Always,Sometimes,Tin cans,Wood,1286,3427,2462,3067,134.373628001665
Germany,20,3453,98,4,0,Always,Sometimes,Tin cans,Wood,2504,3593,1278,818,57.970431956775
Germany,604,6355,43,8,0,Always,Sometimes,Tin cans,Wood,2963,4887,2817,3926,196.19324798508
Germany,66,2106,25,7,2,Always,Sometimes,Tin cans,Wood,1654,6453,682,1959,67.9019079814599
Germany,719,5958,90,8,1,Always,Sometimes,Tin cans,Wood,2508,6600,1899,463,221.80275599714
Germany,455,2236,43,9,2,Always,Sometimes,Tin cans,Electricity,2734,5229,2019,2785,152.404436016224
Germany,555,5717,20,3,0,Always,Sometimes,Tin cans,Electricity,2903,3703,1707,1134,174.616007988957
Germany,718,3312,9,5,3,Always,Sometimes,Tin cans,Electricity,2432,4552,1172,3714,200.254368032075
Germany,454,3239,1,6,2,Always,Sometimes,Tin cans,Electricity,2047,4040,508,3327,139.498252008044
Germany,146,3055,12,7,0,Always,Sometimes,Tin cans,Electricity,1244,4586,2917,224,71.2350479796061
Germany,349,6830,49,10,0,Always,Sometimes,Tin cans,Electricity,2799,3276,1825,2885,134.984899954895
Germany,684,5959,38,12,2,Always,Sometimes,Tin cans,Electricity,2863,1087,383,2196,186.580951997637
Germany,585,5935,32,9,3,Always,Always,Tin cans,Electricity,1211,5513,2701,3677,178.659443988753
Germany,22,1951,69,6,1,Always,Always,Tin cans,Electricity,2580,1217,1251,3969,45.9350439757009
Germany,545,1386,62,4,2,Always,Always,Tin cans,Electricity,1176,1851,251,359,134.563444032775
Germany,663,4732,72,8,0,Always,Always,Tin cans,Electricity,1050,4505,259,2877,183.287596006559
Germany,756,5200,59,4,2,Always,Always,Tin cans,Electricity,2975,4879,125,700,224.98840001124
Germany,471,6190,47,6,1,Always,Always,Tin cans,Electricity,2257,3184,2607,540,154.006207973774
Germany,100,6735,63,3,1,Always,Always,Tin cans,Electricity,1314,2068,2095,2197,65.9599799308092
Germany,341,6215,56,7,3,Always,Always,Tin cans,Electricity,1762,1645,1705,4641,115.965019960382
Germany,251,6801,85,3,2,Always,Always,Tin cans,Electricity,1883,5573,545,4873,123.679779943042
Germany,83,6956,35,5,2,Always,Always,Tin cans,Electricity,2569,5946,887,1987,97.3482279288272
Germany,567,3272,51,6,0,Always,Always,Tin cans,Electricity,2368,4246,1409,3984,173.080296014899
Germany,366,3928,10,6,0,Always,Always,Tin cans,Electricity,1212,1825,2120,4346,107.770279991283
Germany,651,3415,80,2,2,Always,Always,Tin cans,Electricity,1098,5492,1004,4852,184.433576019251
Germany,579,6516,18,5,2,Always,Always,Tin cans,Electricity,2068,6100,1052,688,189.476887982676
Germany,286,1966,29,7,3,Always,Always,Tin cans,Electricity,2257,6203,2681,2299,121.542564003915
United States,455,3241,43,8,1,Always,Always,Tin cans,Electricity,2904,5010,401,2828,159.570944005104
United States,362,1560,83,4,2,Always,Always,Tin cans,Electricity,2801,6720,2485,3940,146.825840011716
United States,705,4263,2,3,3,Always,Always,Tin cans,Electricity,1753,6713,2544,3714,209.417936020801
United States,132,1225,47,4,2,Always,Always,Tin cans,Electricity,1178,1414,747,1107,49.159867995876
United States,456,3828,11,5,0,Always,Always,Tin cans,Electricity,1971,3070,811,979,138.700484000964
United States,318,5979,94,6,3,Always,Always,Tin cans,Electricity,1498,5519,940,206,128.119759957997
United States,656,4973,83,7,2,Always,Always,Tin cans,Electricity,1515,5985,2938,1311,196.435172002446
United States,500,1774,19,6,0,Always,Always,Tin cans,Electricity,2144,4756,300,364,152.4368000273
United States,164,3651,65,3,3,Always,Always,Tin cans,Electricity,2242,5039,523,1894,95.671311970885
United States,511,6132,57,5,3,Always,Always,Tin cans,Electricity,1344,2123,2805,933,146.365219977557
United States,256,1259,86,6,0,Always,Always,Tin cans,Electricity,1431,1133,2957,1973,77.688508004623
United States,134,2735,7,8,3,Always,Always,Tin cans,Electricity,2272,6067,340,3297,91.8936599824202
United States,778,5183,65,4,2,Always,Always,Tin cans,Electricity,1979,1620,2819,618,201.206736013116
United States,750,2067,1,9,1,Always,Always,Tin cans,Electricity,1675,2638,2581,4594,188.616664049531
United States,73,5221,22,12,3,Always,Always,Tin cans,Electricity,2027,3569,986,2036,70.4975839481244
United States,352,3812,48,9,3,Always,Always,Tin cans,Electricity,2084,4029,2390,386,125.72055998858
United States,536,1658,2,10,0,Always,Always,Tin cans,Electricity,2134,5033,464,3583,161.873916033368
United States,339,3575,63,11,3,Always,Always,Tin cans,Electricity,1040,1317,1654,665,96.0686759888982
United States,96,4177,69,6,1,Always,Always,Tin cans,Electricity,1516,6867,1457,3545,87.2179079582781
United States,154,1996,75,5,3,Always,Always,Tin cans,Electricity,1159,6017,2901,373,82.6216439874969
United States,565,6963,74,7,2,Always,Always,Tin cans,Electricity,2465,1698,1518,3074,170.770991972385
United States,316,1691,39,6,3,Always,Always,Tin cans,Electricity,806,4894,1506,2999,103.684964009096
United States,584,2886,61,6,0,Always,Always,Tin cans,Electricity,2111,5269,1151,2862,177.884344020075
United States,27,4895,0,7,3,Always,Always,Tin cans,Electricity,2760,5012,101,1541,75.2664439487758
United States,354,3587,72,4,1,Always,Always,Tin cans,Electricity,2196,991,1273,1433,110.599011989368
United States,576,1437,50,5,2,Always,Always,Paper,Electricity,1144,6636,2772,4039,171.794668036119
United States,80,3736,46,6,1,Always,Always,Paper,Peat,1199,2410,626,2248,54.7043439632933
United States,250,3992,41,4,3,Always,Always,Paper,Peat,2627,1002,1507,2252,97.3966079771909
United States,22,4943,85,8,2,Always,Always,Paper,Peat,1533,1425,2445,187,45.6125799416253
United States,15,2843,32,9,3,Always,Always,Paper,Peat,1159,5345,2789,1746,55.0254159680005
United States,597,2807,56,4,1,Always,Always,Paper,Peat,1534,5605,2463,4299,178.857772022555
United States,15,3262,24,3,2,Always,Always,Paper,Peat,935,6619,1660,279,59.6389399638088
United States,369,4450,4,7,0,Always,Always,Paper,Peat,1574,6615,2965,2804,142.1689599863
United States,777,5311,30,8,1,Always,Always,Paper,Peat,1952,2032,1784,436,204.001896014243
United States,264,5083,4,4,0,Always,Always,Paper,Peat,1163,5352,2440,2221,111.011059969139
United States,278,1606,13,6,3,Always,Always,Paper,Peat,2579,5873,1612,3490,122.397328008283
United States,64,2909,89,9,1,Always,Always,Paper,Peat,1598,3973,1831,2081,63.7771639678217
United States,307,6947,30,12,0,Always,Always,Paper,Peat,2157,2977,121,1079,122.22432395101
United States,344,2191,65,6,1,Always,Always,Paper,Peat,2030,4270,2164,4401,124.601916004379
United States,722,1034,5,6,0,Always,Always,Paper,Peat,1288,5764,1983,2320,194.062552057878
United States,22,6128,78,7,1,Sometimes,Always,Paper,Peat,1998,1580,205,4320,59.269519929044
United States,543,1819,25,5,0,Sometimes,Always,Paper,Peat,1570,6347,1115,4227,171.24226003053
United States,369,2821,84,6,1,Sometimes,Always,Paper,Peat,1185,1484,642,3889,109.385747998479
United States,191,6876,54,8,2,Sometimes,Always,Paper,Peat,1905,3698,1651,118,103.794743938847
United States,633,5579,80,5,0,Sometimes,Always,Paper,Peat,1691,5309,2219,3782,197.84773599373
United States,444,4888,67,3,0,Sometimes,Always,Paper,Peat,1527,5225,1891,3942,155.283503984051
United States,578,5147,52,6,3,Sometimes,Always,Paper,Peat,2955,2854,2686,305,183.196883995303
United States,224,5514,67,8,2,Sometimes,Always,Paper,Peat,2794,3496,1587,4060,117.295527956105
United States,646,6892,89,9,1,Sometimes,Always,Paper,Peat,2007,3309,1960,1934,195.877639979951
United States,481,5917,34,10,2,Sometimes,Always,Paper,Peat,1192,2108,1551,3573,143.257843978847
United States,215,6640,18,3,2,Sometimes,Always,Paper,Peat,2808,6233,2829,1051,131.822475946262
United States,379,1708,96,5,0,Sometimes,Always,Paper,Peat,2112,5424,398,4665,141.00481201081
United States,703,2462,100,5,0,Sometimes,Always,Paper,Peat,1888,994,1807,406,179.270008033402
United States,523,6042,64,6,3,Sometimes,Always,Paper,Peat,1984,6306,1821,2628,184.756023979263
United States,628,4446,100,8,3,Sometimes,Always,Plastic,Peat,1567,5297,2641,2996,191.2707040044
United States,583,1789,64,7,3,Sometimes,Always,Plastic,Peat,1154,2616,2635,171,152.151540031966
United States,321,2904,51,7,1,Sometimes,Always,Plastic,Coal,2567,6813,1055,1425,141.896219995348
United States,688,2078,41,1,3,Sometimes,Always,Plastic,Coal,2860,2438,257,1301,190.862708040424
United States,772,4545,78,5,3,Sometimes,Always,Plastic,Coal,2031,1204,813,215,199.780572018704
United States,144,2060,39,7,3,Sometimes,Always,Plastic,Coal,2082,3749,2337,1826,81.6923279885173
United States,745,2734,55,4,3,Sometimes,Always,Plastic,Coal,2155,6161,2070,2049,218.733180037728
United States,75,3124,93,7,0,Sometimes,Always,Plastic,Coal,1406,3230,2251,2375,62.6968439661682
United States,204,6455,17,7,3,Sometimes,Always,Plastic,Coal,2101,5848,277,283,116.700587947411
United States,448,2818,11,8,2,Sometimes,Always,Plastic,Coal,2296,3859,1402,2809,147.093188011467
United States,542,6480,53,9,3,Sometimes,Always,Plastic,Coal,2172,1373,733,458,161.414951977115
United States,322,4242,33,4,3,Sometimes,Always,Plastic,Coal,909,6549,117,1991,125.763147981957
United States,669,2047,92,5,2,Sometimes,i`am not considering this option,Plastic,Coal,1186,2907,2108,2574,168.00335203531
United States,258,3359,59,7,1,Sometimes,i`am not considering this option,Plastic,Coal,962,2098,2285,117,80.611339983683
United States,72,2225,78,5,3,Sometimes,i`am not considering this option,Plastic,Coal,2481,2843,2240,2175,62.4198599768912
United States,362,6394,65,3,0,Sometimes,i`am not considering this option,Plastic,Coal,2748,990,1986,3283,125.659683959678
United States,190,2808,16,8,1,Sometimes,i`am not considering this option,Plastic,Coal,1424,2298,976,1280,70.3985439863553
Egypt,19,1890,82,9,3,Sometimes,i`am not considering this option,Plastic,Coal,1018,4018,2494,2170,41.4830693086081
Egypt,63,4827,31,3,0,Sometimes,i`am not considering this option,Plastic,Coal,2245,4842,1373,3250,75.9378452839648
Egypt,556,6131,70,4,0,Sometimes,i`am not considering this option,Plastic,Coal,2422,4803,1243,1753,180.552225314246
Egypt,399,1086,62,5,3,Sometimes,i`am not considering this option,Plastic,Coal,2272,3228,2542,496,123.032581355431
Egypt,96,1695,13,6,3,Sometimes,i`am not considering this option,Plastic,Coal,2582,3419,2449,2517,68.2446893231136
Egypt,49,1691,57,7,0,Sometimes,i`am not considering this option,Plastic,Coal,1014,5907,148,564,55.1564453154117
Egypt,770,6832,30,8,3,Sometimes,i`am not considering this option,Plastic,Coal,2266,2593,2285,3000,211.043173330162
Egypt,484,5396,13,9,2,Sometimes,i`am not considering this option,Plastic,Coal,1202,1521,2634,3586,131.758029319701
Egypt,665,4835,61,4,2,Sometimes,i`am not considering this option,Plastic,Coal,851,6926,1848,2668,193.407645339725
Egypt,182,3276,65,4,0,Sometimes,i`am not considering this option,Plastic,Coal,1406,2578,1790,3775,74.6003933100879
Egypt,756,3295,6,6,3,Sometimes,i`am not considering this option,Plastic,Coal,2445,4949,2384,4120,212.674829369527
Egypt,602,6115,16,7,0,Sometimes,i`am not considering this option,Plastic,Coal,1933,2597,1160,4649,171.762073322838
Egypt,167,5079,76,3,0,Sometimes,i`am not considering this option,Plastic,Coal,1855,4078,2028,4894,91.3227652879345
Egypt,641,6819,63,5,1,Sometimes,i`am not considering this option,Plastic,Coal,1080,3705,1984,4813,180.247329315389
Egypt,573,3559,70,7,1,Sometimes,i`am not considering this option,Plastic,Coal,1342,5251,2853,1781,167.393865344338
Egypt,668,3547,55,7,1,Sometimes,i`am not considering this option,Plastic,Coal,920,2684,1607,4813,167.978041354707
Egypt,200,4571,82,8,3,Sometimes,i`am not considering this option,Plastic,Coal,845,6923,1557,4582,100.977741296442
Egypt,312,3300,13,9,3,Sometimes,i`am not considering this option,Plastic,Coal,1792,1010,2969,4352,95.1666693262757
Egypt,109,3932,29,4,2,Sometimes,i`am not considering this option,Plastic,Coal,1182,3779,1542,841,63.5376812984675
Egypt,19,5531,64,3,3,Sometimes,i`am not considering this option,Plastic,Coal,2722,2160,2239,573,59.3370492696175
Egypt,42,6141,32,4,3,Sometimes,i`am not considering this option,Plastic,Coal,1329,3974,684,263,58.9495292674477
Egypt,606,1365,66,3,1,Sometimes,Always,Plastic,Coal,1849,3235,2870,2571,167.992113371917
Egypt,694,3292,15,5,0,Sometimes,Always,Plastic,Coal,2866,1226,1827,1919,189.118921362863
Egypt,359,5680,33,5,1,Sometimes,Always,Plastic,Coal,2546,4562,1203,3790,145.735365302973
Egypt,15,3669,2,6,2,Sometimes,Always,Plastic,Natural Gas,871,4383,1028,4671,50.8922652943187
Egypt,564,1381,43,7,3,Sometimes,Always,Plastic,Natural Gas,1168,6395,2618,4318,169.929925369487
Egypt,653,6152,57,8,1,Sometimes,Always,Plastic,Natural Gas,1586,3808,140,3610,191.424293324402
Egypt,784,1276,85,8,1,Sometimes,Always,Plastic,Natural Gas,3000,1997,2909,392,208.592229388771
Egypt,667,4400,72,6,2,Sometimes,Always,Plastic,Natural Gas,1237,1574,1996,241,171.99885734396
Egypt,655,1403,47,4,0,Sometimes,Always,Plastic,Natural Gas,2044,1003,127,285,164.9823213776
Egypt,194,4728,32,6,3,Sometimes,Always,Plastic,Natural Gas,2767,816,2535,668,90.1369732977136
Egypt,417,5492,14,4,2,Sometimes,Always,Plastic,Natural Gas,2841,4724,1663,2836,160.007805312005
Egypt,641,4412,24,8,1,Sometimes,Always,Plastic,Natural Gas,2175,6986,2639,415,206.352249344835
Japan,140,4034,66,4,3,Sometimes,Always,Plastic,Natural Gas,1525,6092,2684,1214,94.4921626309928
Japan,336,5312,12,3,1,Sometimes,Always,Plastic,Natural Gas,1391,2193,657,2270,112.491474639632
Japan,367,3759,78,5,3,Sometimes,Always,Plastic,Natural Gas,2479,6682,1132,3255,153.708774655037
Japan,458,1403,25,7,3,Sometimes,Always,Plastic,Natural Gas,1861,1559,2476,1618,127.401810693678
Japan,505,2043,38,5,1,Sometimes,Always,Plastic,Natural Gas,2109,5173,748,2097,161.789278690123
